1228,2012-01,2012-01-01.0,AR_LIST_2012.01.01_00:00:00.txt
3211,2012-31,2012-07-25.5,AR_LIST_2012.07.25_12:00:00.txt
593,2012-30,2012-07-26.0,AR_LIST_2012.07.26_00:00:00.txt
3073,2012-31,2012-07-26.0,AR_LIST_2012.07.26_00:00:00.txt
79,2012-30,2012-07-26.5,AR_LIST_2012.07.26_12:00:00.txt
3123,2012-31,2012-07-26.5,AR_LIST_2012.07.26_12:00:00.txt
2983,2012-31,2012-07-27.0,AR_LIST_2012.07.27_00:00:00.txt
2843,2012-31,2012-07-27.5,AR_LIST_2012.07.27_12:00:00.txt
2639,2012-31,2012-07-28.0,AR_LIST_2012.07.28_00:00:00.txt
2694,2012-31,2012-07-28.5,AR_LIST_2012.07.28_12:00:00.txt
2344,2012-31,2012-07-29.0,AR_LIST_2012.07.29_00:00:00.txt
2221,2012-31,2012-07-29.5,AR_LIST_2012.07.29_12:00:00.txt
1930,2012-31,2012-07-30.0,AR_LIST_2012.07.30_00:00:00.txt
1725,2012-31,2012-07-30.5,AR_LIST_2012.07.30_12:00:00.txt
1524,2012-31,2012-07-31.0,AR_LIST_2012.07.31_00:00:00.txt
1429,2012-31,2012-07-31.5,AR_LIST_2012.07.31_12:00:00.txt
1075,2012-31,2012-08-01.0,AR_LIST_2012.08.01_00:00:00.txt
464,2012-32,2012-08-01.0,AR_LIST_2012.08.01_00:00:00.txt
539,2012-31,2012-08-01.5,AR_LIST_2012.08.01_12:00:00.txt
569,2012-32,2012-08-01.5,AR_LIST_2012.08.01_12:00:00.txt
183,2012-31,2012-08-02.0,AR_LIST_2012.08.02_00:00:00.txt
719,2012-32,2012-08-02.0,AR_LIST_2012.08.02_00:00:00.txt
723,2012-32,2012-08-02.5,AR_LIST_2012.08.02_12:00:00.txt
965,2012-32,2012-08-03.0,AR_LIST_2012.08.03_00:00:00.txt
892,2012-32,2012-08-03.5,AR_LIST_2012.08.03_12:00:00.txt
952,2012-32,2012-08-04.0,AR_LIST_2012.08.04_00:00:00.txt
959,2012-32,2012-08-04.5,AR_LIST_2012.08.04_12:00:00.txt
875,2012-32,2012-08-05.0,AR_LIST_2012.08.05_00:00:00.txt
838,2012-32,2012-08-05.5,AR_LIST_2012.08.05_12:00:00.txt
561,2012-32,2012-08-06.0,AR_LIST_2012.08.06_00:00:00.txt
135,2012-32,2012-08-06.5,AR_LIST_2012.08.06_12:00:00.txt
616,2012-34,2012-08-11.0,AR_LIST_2012.08.11_00:00:00.txt
761,2012-34,2012-08-11.5,AR_LIST_2012.08.11_12:00:00.txt
964,2012-34,2012-08-12.0,AR_LIST_2012.08.12_00:00:00.txt
1244,2012-34,2012-08-12.5,AR_LIST_2012.08.12_12:00:00.txt
1396,2012-34,2012-08-13.0,AR_LIST_2012.08.13_00:00:00.txt
1305,2012-34,2012-08-13.5,AR_LIST_2012.08.13_12:00:00.txt
1208,2012-34,2012-08-14.0,AR_LIST_2012.08.14_00:00:00.txt
991,2012-34,2012-08-14.5,AR_LIST_2012.08.14_12:00:00.txt
920,2012-34,2012-08-15.0,AR_LIST_2012.08.15_00:00:00.txt
981,2012-34,2012-08-15.5,AR_LIST_2012.08.15_12:00:00.txt
850,2012-34,2012-08-16.0,AR_LIST_2012.08.16_00:00:00.txt
897,2012-34,2012-08-16.5,AR_LIST_2012.08.16_12:00:00.txt
787,2012-34,2012-08-17.0,AR_LIST_2012.08.17_00:00:00.txt
657,2012-34,2012-08-17.5,AR_LIST_2012.08.17_12:00:00.txt
628,2012-34,2012-08-18.0,AR_LIST_2012.08.18_00:00:00.txt
529,2012-34,2012-08-18.5,AR_LIST_2012.08.18_12:00:00.txt
604,2012-34,2012-08-19.0,AR_LIST_2012.08.19_00:00:00.txt
559,2012-34,2012-08-19.5,AR_LIST_2012.08.19_12:00:00.txt
575,2012-34,2012-08-20.0,AR_LIST_2012.08.20_00:00:00.txt
483,2012-34,2012-08-20.5,AR_LIST_2012.08.20_12:00:00.txt
532,2012-34,2012-08-21.0,AR_LIST_2012.08.21_00:00:00.txt
370,2012-34,2012-08-21.5,AR_LIST_2012.08.21_12:00:00.txt
160,2012-34,2012-08-22.0,AR_LIST_2012.08.22_00:00:00.txt
537,2012-36,2012-08-25.0,AR_LIST_2012.08.25_00:00:00.txt
647,2012-36,2012-08-25.5,AR_LIST_2012.08.25_12:00:00.txt
708,2012-36,2012-08-26.0,AR_LIST_2012.08.26_00:00:00.txt
597,2012-36,2012-08-26.5,AR_LIST_2012.08.26_12:00:00.txt
464,2012-35,2012-08-27.0,AR_LIST_2012.08.27_00:00:00.txt
484,2012-36,2012-08-27.0,AR_LIST_2012.08.27_00:00:00.txt
399,2012-35,2012-08-27.5,AR_LIST_2012.08.27_12:00:00.txt
192,2012-36,2012-08-27.5,AR_LIST_2012.08.27_12:00:00.txt
528,2012-35,2012-08-28.0,AR_LIST_2012.08.28_00:00:00.txt
241,2012-36,2012-08-28.0,AR_LIST_2012.08.28_00:00:00.txt
475,2012-35,2012-08-28.5,AR_LIST_2012.08.28_12:00:00.txt
103,2012-36,2012-08-28.5,AR_LIST_2012.08.28_12:00:00.txt
505,2012-35,2012-08-29.0,AR_LIST_2012.08.29_00:00:00.txt
122,2012-36,2012-08-29.0,AR_LIST_2012.08.29_00:00:00.txt
595,2012-35,2012-08-29.5,AR_LIST_2012.08.29_12:00:00.txt
28,2012-36,2012-08-29.5,AR_LIST_2012.08.29_12:00:00.txt
743,2012-35,2012-08-30.0,AR_LIST_2012.08.30_00:00:00.txt
66,2012-36,2012-08-30.0,AR_LIST_2012.08.30_00:00:00.txt
499,2012-35,2012-08-30.5,AR_LIST_2012.08.30_12:00:00.txt
50,2012-36,2012-08-30.5,AR_LIST_2012.08.30_12:00:00.txt
58,2012-35,2012-08-31.0,AR_LIST_2012.08.31_00:00:00.txt
56,2012-36,2012-08-31.0,AR_LIST_2012.08.31_00:00:00.txt
14,2012-36,2012-08-31.5,AR_LIST_2012.08.31_12:00:00.txt
84,2012-36,2012-09-01.0,AR_LIST_2012.09.01_00:00:00.txt
76,2012-36,2012-09-01.5,AR_LIST_2012.09.01_12:00:00.txt
216,2012-36,2012-09-02.0,AR_LIST_2012.09.02_00:00:00.txt
198,2012-36,2012-09-02.5,AR_LIST_2012.09.02_12:00:00.txt
54,2012-36,2012-09-03.0,AR_LIST_2012.09.03_00:00:00.txt
602,2012-37,2012-09-06.5,AR_LIST_2012.09.06_12:00:00.txt
793,2012-37,2012-09-07.0,AR_LIST_2012.09.07_00:00:00.txt
806,2012-37,2012-09-07.5,AR_LIST_2012.09.07_12:00:00.txt
939,2012-37,2012-09-08.0,AR_LIST_2012.09.08_00:00:00.txt
510,2012-38,2012-09-08.0,AR_LIST_2012.09.08_00:00:00.txt
792,2012-37,2012-09-08.5,AR_LIST_2012.09.08_12:00:00.txt
506,2012-38,2012-09-08.5,AR_LIST_2012.09.08_12:00:00.txt
860,2012-37,2012-09-09.0,AR_LIST_2012.09.09_00:00:00.txt
676,2012-38,2012-09-09.0,AR_LIST_2012.09.09_00:00:00.txt
605,2012-37,2012-09-09.5,AR_LIST_2012.09.09_12:00:00.txt
704,2012-38,2012-09-09.5,AR_LIST_2012.09.09_12:00:00.txt
652,2012-37,2012-09-10.0,AR_LIST_2012.09.10_00:00:00.txt
1208,2012-38,2012-09-10.0,AR_LIST_2012.09.10_00:00:00.txt
400,2012-37,2012-09-10.5,AR_LIST_2012.09.10_12:00:00.txt
895,2012-38,2012-09-10.5,AR_LIST_2012.09.10_12:00:00.txt
397,2012-37,2012-09-11.0,AR_LIST_2012.09.11_00:00:00.txt
1154,2012-38,2012-09-11.0,AR_LIST_2012.09.11_00:00:00.txt
267,2012-37,2012-09-11.5,AR_LIST_2012.09.11_12:00:00.txt
827,2012-38,2012-09-11.5,AR_LIST_2012.09.11_12:00:00.txt
190,2012-37,2012-09-12.0,AR_LIST_2012.09.12_00:00:00.txt
1119,2012-38,2012-09-12.0,AR_LIST_2012.09.12_00:00:00.txt
124,2012-37,2012-09-12.5,AR_LIST_2012.09.12_12:00:00.txt
903,2012-38,2012-09-12.5,AR_LIST_2012.09.12_12:00:00.txt
54,2012-37,2012-09-13.0,AR_LIST_2012.09.13_00:00:00.txt
1197,2012-38,2012-09-13.0,AR_LIST_2012.09.13_00:00:00.txt
90,2012-37,2012-09-13.5,AR_LIST_2012.09.13_12:00:00.txt
1228,2012-38,2012-09-13.5,AR_LIST_2012.09.13_12:00:00.txt
43,2012-37,2012-09-14.0,AR_LIST_2012.09.14_00:00:00.txt
449,2012-38,2012-09-14.0,AR_LIST_2012.09.14_00:00:00.txt
1433,2012-38,2012-09-14.0,AR_LIST_2012.09.14_00:00:00.txt
119,2012-37,2012-09-14.5,AR_LIST_2012.09.14_12:00:00.txt
556,2012-38,2012-09-14.5,AR_LIST_2012.09.14_12:00:00.txt
1361,2012-38,2012-09-14.5,AR_LIST_2012.09.14_12:00:00.txt
6,2012-37,2012-09-15.0,AR_LIST_2012.09.15_00:00:00.txt
530,2012-38,2012-09-15.0,AR_LIST_2012.09.15_00:00:00.txt
1524,2012-38,2012-09-15.0,AR_LIST_2012.09.15_00:00:00.txt
512,2012-39,2012-09-15.0,AR_LIST_2012.09.15_00:00:00.txt
769,2012-38,2012-09-15.5,AR_LIST_2012.09.15_12:00:00.txt
1541,2012-38,2012-09-15.5,AR_LIST_2012.09.15_12:00:00.txt
706,2012-39,2012-09-15.5,AR_LIST_2012.09.15_12:00:00.txt
621,2012-38,2012-09-16.0,AR_LIST_2012.09.16_00:00:00.txt
1526,2012-38,2012-09-16.0,AR_LIST_2012.09.16_00:00:00.txt
948,2012-39,2012-09-16.0,AR_LIST_2012.09.16_00:00:00.txt
845,2012-38,2012-09-16.5,AR_LIST_2012.09.16_12:00:00.txt
1425,2012-38,2012-09-16.5,AR_LIST_2012.09.16_12:00:00.txt
1057,2012-39,2012-09-16.5,AR_LIST_2012.09.16_12:00:00.txt
677,2012-38,2012-09-17.0,AR_LIST_2012.09.17_00:00:00.txt
1394,2012-38,2012-09-17.0,AR_LIST_2012.09.17_00:00:00.txt
1157,2012-39,2012-09-17.0,AR_LIST_2012.09.17_00:00:00.txt
858,2012-38,2012-09-17.5,AR_LIST_2012.09.17_12:00:00.txt
1227,2012-38,2012-09-17.5,AR_LIST_2012.09.17_12:00:00.txt
1023,2012-39,2012-09-17.5,AR_LIST_2012.09.17_12:00:00.txt
560,2012-38,2012-09-18.0,AR_LIST_2012.09.18_00:00:00.txt
939,2012-38,2012-09-18.0,AR_LIST_2012.09.18_00:00:00.txt
970,2012-39,2012-09-18.0,AR_LIST_2012.09.18_00:00:00.txt
226,2012-38,2012-09-18.5,AR_LIST_2012.09.18_12:00:00.txt
381,2012-38,2012-09-18.5,AR_LIST_2012.09.18_12:00:00.txt
679,2012-39,2012-09-18.5,AR_LIST_2012.09.18_12:00:00.txt
41,2012-38,2012-09-19.0,AR_LIST_2012.09.19_00:00:00.txt
641,2012-39,2012-09-19.0,AR_LIST_2012.09.19_00:00:00.txt
650,2012-39,2012-09-19.5,AR_LIST_2012.09.19_12:00:00.txt
620,2012-39,2012-09-20.0,AR_LIST_2012.09.20_00:00:00.txt
778,2012-39,2012-09-20.5,AR_LIST_2012.09.20_12:00:00.txt
823,2012-39,2012-09-21.0,AR_LIST_2012.09.21_00:00:00.txt
439,2012-39,2012-09-21.5,AR_LIST_2012.09.21_12:00:00.txt
783,2012-39,2012-09-21.5,AR_LIST_2012.09.21_12:00:00.txt
1001,2012-39,2012-09-22.0,AR_LIST_2012.09.22_00:00:00.txt
815,2012-39,2012-09-22.0,AR_LIST_2012.09.22_00:00:00.txt
1520,2012-39,2012-09-22.5,AR_LIST_2012.09.22_12:00:00.txt
439,2012-39,2012-09-22.5,AR_LIST_2012.09.22_12:00:00.txt
1955,2012-39,2012-09-23.0,AR_LIST_2012.09.23_00:00:00.txt
260,2012-39,2012-09-23.0,AR_LIST_2012.09.23_00:00:00.txt
1694,2012-39,2012-09-23.5,AR_LIST_2012.09.23_12:00:00.txt
176,2012-39,2012-09-23.5,AR_LIST_2012.09.23_12:00:00.txt
1740,2012-39,2012-09-24.0,AR_LIST_2012.09.24_00:00:00.txt
34,2012-39,2012-09-24.0,AR_LIST_2012.09.24_00:00:00.txt
874,2012-39,2012-09-24.5,AR_LIST_2012.09.24_12:00:00.txt
37,2012-39,2012-09-24.5,AR_LIST_2012.09.24_12:00:00.txt
588,2012-39,2012-09-25.0,AR_LIST_2012.09.25_00:00:00.txt
279,2012-39,2012-09-25.5,AR_LIST_2012.09.25_12:00:00.txt
48,2012-39,2012-09-26.0,AR_LIST_2012.09.26_00:00:00.txt
534,2012-41,2012-09-30.5,AR_LIST_2012.09.30_12:00:00.txt
540,2012-41,2012-10-01.0,AR_LIST_2012.10.01_00:00:00.txt
587,2012-41,2012-10-01.5,AR_LIST_2012.10.01_12:00:00.txt
419,2012-41,2012-10-02.0,AR_LIST_2012.10.02_00:00:00.txt
397,2012-41,2012-10-02.5,AR_LIST_2012.10.02_12:00:00.txt
305,2012-41,2012-10-03.0,AR_LIST_2012.10.03_00:00:00.txt
421,2012-41,2012-10-03.5,AR_LIST_2012.10.03_12:00:00.txt
556,2012-42,2012-10-03.5,AR_LIST_2012.10.03_12:00:00.txt
372,2012-41,2012-10-04.0,AR_LIST_2012.10.04_00:00:00.txt
850,2012-42,2012-10-04.0,AR_LIST_2012.10.04_00:00:00.txt
433,2012-41,2012-10-04.5,AR_LIST_2012.10.04_12:00:00.txt
800,2012-41,2012-10-04.5,AR_LIST_2012.10.04_12:00:00.txt
982,2012-42,2012-10-04.5,AR_LIST_2012.10.04_12:00:00.txt
418,2012-41,2012-10-05.0,AR_LIST_2012.10.05_00:00:00.txt
602,2012-41,2012-10-05.0,AR_LIST_2012.10.05_00:00:00.txt
1304,2012-42,2012-10-05.0,AR_LIST_2012.10.05_00:00:00.txt
433,2012-41,2012-10-05.5,AR_LIST_2012.10.05_12:00:00.txt
865,2012-41,2012-10-05.5,AR_LIST_2012.10.05_12:00:00.txt
1851,2012-42,2012-10-05.5,AR_LIST_2012.10.05_12:00:00.txt
481,2012-41,2012-10-06.0,AR_LIST_2012.10.06_00:00:00.txt
493,2012-41,2012-10-06.0,AR_LIST_2012.10.06_00:00:00.txt
2489,2012-42,2012-10-06.0,AR_LIST_2012.10.06_00:00:00.txt
583,2012-41,2012-10-06.5,AR_LIST_2012.10.06_12:00:00.txt
1119,2012-41,2012-10-06.5,AR_LIST_2012.10.06_12:00:00.txt
2703,2012-42,2012-10-06.5,AR_LIST_2012.10.06_12:00:00.txt
626,2012-41,2012-10-07.0,AR_LIST_2012.10.07_00:00:00.txt
922,2012-41,2012-10-07.0,AR_LIST_2012.10.07_00:00:00.txt
2790,2012-42,2012-10-07.0,AR_LIST_2012.10.07_00:00:00.txt
677,2012-41,2012-10-07.5,AR_LIST_2012.10.07_12:00:00.txt
1250,2012-41,2012-10-07.5,AR_LIST_2012.10.07_12:00:00.txt
2734,2012-42,2012-10-07.5,AR_LIST_2012.10.07_12:00:00.txt
736,2012-41,2012-10-08.0,AR_LIST_2012.10.08_00:00:00.txt
897,2012-41,2012-10-08.0,AR_LIST_2012.10.08_00:00:00.txt
2504,2012-42,2012-10-08.0,AR_LIST_2012.10.08_00:00:00.txt
660,2012-41,2012-10-08.5,AR_LIST_2012.10.08_12:00:00.txt
1039,2012-41,2012-10-08.5,AR_LIST_2012.10.08_12:00:00.txt
2412,2012-42,2012-10-08.5,AR_LIST_2012.10.08_12:00:00.txt
296,2012-41,2012-10-09.0,AR_LIST_2012.10.09_00:00:00.txt
855,2012-41,2012-10-09.0,AR_LIST_2012.10.09_00:00:00.txt
2327,2012-42,2012-10-09.0,AR_LIST_2012.10.09_00:00:00.txt
8,2012-41,2012-10-09.5,AR_LIST_2012.10.09_12:00:00.txt
886,2012-41,2012-10-09.5,AR_LIST_2012.10.09_12:00:00.txt
2391,2012-42,2012-10-09.5,AR_LIST_2012.10.09_12:00:00.txt
894,2012-41,2012-10-10.0,AR_LIST_2012.10.10_00:00:00.txt
2222,2012-42,2012-10-10.0,AR_LIST_2012.10.10_00:00:00.txt
849,2012-41,2012-10-10.5,AR_LIST_2012.10.10_12:00:00.txt
2217,2012-42,2012-10-10.5,AR_LIST_2012.10.10_12:00:00.txt
674,2012-41,2012-10-11.0,AR_LIST_2012.10.11_00:00:00.txt
1915,2012-42,2012-10-11.0,AR_LIST_2012.10.11_00:00:00.txt
645,2012-41,2012-10-11.5,AR_LIST_2012.10.11_12:00:00.txt
1765,2012-42,2012-10-11.5,AR_LIST_2012.10.11_12:00:00.txt
210,2012-41,2012-10-12.0,AR_LIST_2012.10.12_00:00:00.txt
1355,2012-42,2012-10-12.0,AR_LIST_2012.10.12_00:00:00.txt
6,2012-41,2012-10-12.5,AR_LIST_2012.10.12_12:00:00.txt
1156,2012-42,2012-10-12.5,AR_LIST_2012.10.12_12:00:00.txt
983,2012-42,2012-10-13.0,AR_LIST_2012.10.13_00:00:00.txt
713,2012-42,2012-10-13.5,AR_LIST_2012.10.13_12:00:00.txt
650,2012-42,2012-10-14.0,AR_LIST_2012.10.14_00:00:00.txt
318,2012-42,2012-10-14.5,AR_LIST_2012.10.14_12:00:00.txt
90,2012-42,2012-10-15.0,AR_LIST_2012.10.15_00:00:00.txt
660,2012-45,2012-10-26.5,AR_LIST_2012.10.26_12:00:00.txt
919,2012-45,2012-10-27.0,AR_LIST_2012.10.27_00:00:00.txt
1043,2012-45,2012-10-27.5,AR_LIST_2012.10.27_12:00:00.txt
984,2012-45,2012-10-28.0,AR_LIST_2012.10.28_00:00:00.txt
933,2012-45,2012-10-28.5,AR_LIST_2012.10.28_12:00:00.txt
753,2012-45,2012-10-29.0,AR_LIST_2012.10.29_00:00:00.txt
792,2012-45,2012-10-29.5,AR_LIST_2012.10.29_12:00:00.txt
595,2012-45,2012-10-30.0,AR_LIST_2012.10.30_00:00:00.txt
651,2012-45,2012-10-30.5,AR_LIST_2012.10.30_12:00:00.txt
625,2012-45,2012-10-31.0,AR_LIST_2012.10.31_00:00:00.txt
634,2012-45,2012-10-31.5,AR_LIST_2012.10.31_12:00:00.txt
545,2012-45,2012-11-01.0,AR_LIST_2012.11.01_00:00:00.txt
502,2012-45,2012-11-01.5,AR_LIST_2012.11.01_12:00:00.txt
477,2012-45,2012-11-02.0,AR_LIST_2012.11.02_00:00:00.txt
585,2012-45,2012-11-02.5,AR_LIST_2012.11.02_12:00:00.txt
594,2012-45,2012-11-03.0,AR_LIST_2012.11.03_00:00:00.txt
456,2012-46,2012-11-03.0,AR_LIST_2012.11.03_00:00:00.txt
514,2012-45,2012-11-03.5,AR_LIST_2012.11.03_12:00:00.txt
504,2012-45,2012-11-03.5,AR_LIST_2012.11.03_12:00:00.txt
473,2012-45,2012-11-04.0,AR_LIST_2012.11.04_00:00:00.txt
656,2012-45,2012-11-04.0,AR_LIST_2012.11.04_00:00:00.txt
264,2012-45,2012-11-04.5,AR_LIST_2012.11.04_12:00:00.txt
787,2012-45,2012-11-04.5,AR_LIST_2012.11.04_12:00:00.txt
49,2012-45,2012-11-05.0,AR_LIST_2012.11.05_00:00:00.txt
668,2012-45,2012-11-05.0,AR_LIST_2012.11.05_00:00:00.txt
682,2012-45,2012-11-05.5,AR_LIST_2012.11.05_12:00:00.txt
515,2012-45,2012-11-06.0,AR_LIST_2012.11.06_00:00:00.txt
501,2012-45,2012-11-06.5,AR_LIST_2012.11.06_12:00:00.txt
311,2012-45,2012-11-07.0,AR_LIST_2012.11.07_00:00:00.txt
268,2012-45,2012-11-07.5,AR_LIST_2012.11.07_12:00:00.txt
407,2012-46,2012-11-07.5,AR_LIST_2012.11.07_12:00:00.txt
193,2012-45,2012-11-08.0,AR_LIST_2012.11.08_00:00:00.txt
490,2012-46,2012-11-08.0,AR_LIST_2012.11.08_00:00:00.txt
118,2012-45,2012-11-08.5,AR_LIST_2012.11.08_12:00:00.txt
521,2012-46,2012-11-08.5,AR_LIST_2012.11.08_12:00:00.txt
101,2012-45,2012-11-09.0,AR_LIST_2012.11.09_00:00:00.txt
484,2012-46,2012-11-09.0,AR_LIST_2012.11.09_00:00:00.txt
129,2012-45,2012-11-09.5,AR_LIST_2012.11.09_12:00:00.txt
418,2012-46,2012-11-09.5,AR_LIST_2012.11.09_12:00:00.txt
15,2012-45,2012-11-10.0,AR_LIST_2012.11.10_00:00:00.txt
404,2012-45,2012-11-10.0,AR_LIST_2012.11.10_00:00:00.txt
316,2012-46,2012-11-10.0,AR_LIST_2012.11.10_00:00:00.txt
246,2012-45,2012-11-10.5,AR_LIST_2012.11.10_12:00:00.txt
218,2012-46,2012-11-10.5,AR_LIST_2012.11.10_12:00:00.txt
21,2012-46,2012-11-11.0,AR_LIST_2012.11.11_00:00:00.txt
120,2012-46,2012-11-11.0,AR_LIST_2012.11.11_00:00:00.txt
38,2012-46,2012-11-11.5,AR_LIST_2012.11.11_12:00:00.txt
470,2012-50,2012-12-04.5,AR_LIST_2012.12.04_12:00:00.txt
533,2012-50,2012-12-05.0,AR_LIST_2012.12.05_00:00:00.txt
648,2012-50,2012-12-05.5,AR_LIST_2012.12.05_12:00:00.txt
656,2012-50,2012-12-06.0,AR_LIST_2012.12.06_00:00:00.txt
623,2012-50,2012-12-06.5,AR_LIST_2012.12.06_12:00:00.txt
503,2012-50,2012-12-07.0,AR_LIST_2012.12.07_00:00:00.txt
449,2012-50,2012-12-07.5,AR_LIST_2012.12.07_12:00:00.txt
307,2012-50,2012-12-08.0,AR_LIST_2012.12.08_00:00:00.txt
356,2012-50,2012-12-08.5,AR_LIST_2012.12.08_12:00:00.txt
269,2012-50,2012-12-09.0,AR_LIST_2012.12.09_00:00:00.txt
248,2012-50,2012-12-09.5,AR_LIST_2012.12.09_12:00:00.txt
252,2012-50,2012-12-10.0,AR_LIST_2012.12.10_00:00:00.txt
303,2012-50,2012-12-10.5,AR_LIST_2012.12.10_12:00:00.txt
289,2012-50,2012-12-11.0,AR_LIST_2012.12.11_00:00:00.txt
415,2012-50,2012-12-11.5,AR_LIST_2012.12.11_12:00:00.txt
567,2012-50,2012-12-12.0,AR_LIST_2012.12.12_00:00:00.txt
704,2012-50,2012-12-12.5,AR_LIST_2012.12.12_12:00:00.txt
818,2012-50,2012-12-13.0,AR_LIST_2012.12.13_00:00:00.txt
801,2012-50,2012-12-13.5,AR_LIST_2012.12.13_12:00:00.txt
782,2012-50,2012-12-14.0,AR_LIST_2012.12.14_00:00:00.txt
469,2012-50,2012-12-14.5,AR_LIST_2012.12.14_12:00:00.txt
675,2012-52,2012-12-14.5,AR_LIST_2012.12.14_12:00:00.txt
144,2012-50,2012-12-15.0,AR_LIST_2012.12.15_00:00:00.txt
657,2012-52,2012-12-15.0,AR_LIST_2012.12.15_00:00:00.txt
689,2012-52,2012-12-15.5,AR_LIST_2012.12.15_12:00:00.txt
489,2012-51,2012-12-16.0,AR_LIST_2012.12.16_00:00:00.txt
475,2012-52,2012-12-16.0,AR_LIST_2012.12.16_00:00:00.txt
494,2012-51,2012-12-16.5,AR_LIST_2012.12.16_12:00:00.txt
437,2012-52,2012-12-16.5,AR_LIST_2012.12.16_12:00:00.txt
501,2012-51,2012-12-17.0,AR_LIST_2012.12.17_00:00:00.txt
212,2012-52,2012-12-17.0,AR_LIST_2012.12.17_00:00:00.txt
425,2012-51,2012-12-17.5,AR_LIST_2012.12.17_12:00:00.txt
312,2012-52,2012-12-17.5,AR_LIST_2012.12.17_12:00:00.txt
388,2012-51,2012-12-18.0,AR_LIST_2012.12.18_00:00:00.txt
229,2012-52,2012-12-18.0,AR_LIST_2012.12.18_00:00:00.txt
59,2012-51,2012-12-18.5,AR_LIST_2012.12.18_12:00:00.txt
297,2012-52,2012-12-18.5,AR_LIST_2012.12.18_12:00:00.txt
232,2012-52,2012-12-19.0,AR_LIST_2012.12.19_00:00:00.txt
228,2012-52,2012-12-19.5,AR_LIST_2012.12.19_12:00:00.txt
68,2012-52,2012-12-20.0,AR_LIST_2012.12.20_00:00:00.txt
75,2012-52,2012-12-20.5,AR_LIST_2012.12.20_12:00:00.txt
63,2012-52,2012-12-21.0,AR_LIST_2012.12.21_00:00:00.txt
57,2012-52,2012-12-21.5,AR_LIST_2012.12.21_12:00:00.txt
38,2012-52,2012-12-22.0,AR_LIST_2012.12.22_00:00:00.txt
455,2013-00,2012-12-22.0,AR_LIST_2012.12.22_00:00:00.txt
475,2012-53,2012-12-22.5,AR_LIST_2012.12.22_12:00:00.txt
744,2013-00,2012-12-23.0,AR_LIST_2012.12.23_00:00:00.txt
668,2012-53,2012-12-23.5,AR_LIST_2012.12.23_12:00:00.txt
876,2013-00,2012-12-24.0,AR_LIST_2012.12.24_00:00:00.txt
761,2013-00,2012-12-24.5,AR_LIST_2012.12.24_12:00:00.txt
745,2013-00,2012-12-25.0,AR_LIST_2012.12.25_00:00:00.txt
515,2013-00,2012-12-25.5,AR_LIST_2012.12.25_12:00:00.txt
414,2013-00,2012-12-26.0,AR_LIST_2012.12.26_00:00:00.txt
58,2013-00,2012-12-26.5,AR_LIST_2012.12.26_12:00:00.txt
9,2013-00,2012-12-27.0,AR_LIST_2012.12.27_00:00:00.txt
405,2012-53,2012-12-30.0,AR_LIST_2012.12.30_00:00:00.txt
324,2012-53,2012-12-30.5,AR_LIST_2012.12.30_12:00:00.txt
57,2012-53,2012-12-31.0,AR_LIST_2012.12.31_00:00:00.txt
619,2013-00,2012-12-31.0,AR_LIST_2012.12.31_00:00:00.txt
488,2013-00,2012-12-31.5,AR_LIST_2012.12.31_12:00:00.txt
